ID,s1_path,s2_path,s1_gain,s2_gain,enr_path
971,/mnt/data/wsj0.8k/si_dt_05/053/053a0512.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o0301.wav,0.56025,-0.56025,/mnt/data/wsj0.8k/si_dt_05/053/053o0203.wav
972,/mnt/data/wsj0.8k/si_et_05/440/440c020t.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010x.wav,2.0566,-2.0566,/mnt/data/wsj0.8k/si_et_05/440/440c020f.wav
973,/mnt/data/wsj0.8k/si_dt_05/052/052c010x.wav,/mnt/data/wsj0.8k/si_et_05/443/443o030g.wav,0.53933,-0.53933,/mnt/data/wsj0.8k/si_dt_05/052/052c0101.wav
974,/mnt/data/wsj0.8k/si_et_05/441/441c0215.wav,/mnt/data/wsj0.8k/si_et_05/447/447o030n.wav,0.36703,-0.36703,/mnt/data/wsj0.8k/si_et_05/441/441c020f.wav
975,/mnt/data/wsj0.8k/si_dt_05/050/050c010t.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22go010l.wav,1.7628,-1.7628,/mnt/data/wsj0.8k/si_dt_05/050/050a050l.wav
976,/mnt/data/wsj0.8k/si_dt_05/22g/22go010h.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o0204.wav,2.0111,-2.0111,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010r.wav
977,/mnt/data/wsj0.8k/si_et_05/442/442c020m.wav,/mnt/data/wsj0.8k/si_et_05/443/443c0207.wav,1.7038,-1.7038,/mnt/data/wsj0.8k/si_et_05/442/442c020b.wav
978,/mnt/data/wsj0.8k/si_dt_05/420/420a0109.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a0506.wav,0.85261,-0.85261,/mnt/data/wsj0.8k/si_dt_05/420/420o030y.wav
979,/mnt/data/wsj0.8k/si_et_05/446/446c020q.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o030q.wav,1.5165,-1.5165,/mnt/data/wsj0.8k/si_et_05/446/446c0209.wav
980,/mnt/data/wsj0.8k/si_dt_05/052/052c010u.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020n.wav,0.95107,-0.95107,/mnt/data/wsj0.8k/si_dt_05/052/052a0512.wav
981,/mnt/data/wsj0.8k/si_et_05/440/440c020j.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010j.wav,2.2366,-2.2366,/mnt/data/wsj0.8k/si_et_05/440/440o030p.wav
982,/mnt/data/wsj0.8k/si_et_05/446/446c020g.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a0113.wav,1.0794,-1.0794,/mnt/data/wsj0.8k/si_et_05/446/446o030s.wav
983,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010a.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030e.wav,0.95283,-0.95283,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0105.wav
984,/mnt/data/wsj0.8k/si_dt_05/420/420o030c.wav,/mnt/data/wsj0.8k/si_et_05/440/440o030y.wav,1.8107,-1.8107,/mnt/data/wsj0.8k/si_dt_05/420/420c0201.wav
985,/mnt/data/wsj0.8k/si_dt_05/22g/22go010d.wav,/mnt/data/wsj0.8k/si_et_05/444/444o0304.wav,0.71111,-0.71111,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010c.wav
986,/mnt/data/wsj0.8k/si_dt_05/053/053c010h.wav,/mnt/data/wsj0.8k/si_et_05/445/445c0212.wav,1.6163,-1.6163,/mnt/data/wsj0.8k/si_dt_05/053/053o020u.wav
987,/mnt/data/wsj0.8k/si_et_05/444/444c0201.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c020r.wav,1.9484,-1.9484,/mnt/data/wsj0.8k/si_et_05/444/444o030v.wav
988,/mnt/data/wsj0.8k/si_dt_05/050/050a0508.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010l.wav,0.19796,-0.19796,/mnt/data/wsj0.8k/si_dt_05/050/050a0505.wav
989,/mnt/data/wsj0.8k/si_dt_05/050/050a050p.wav,/mnt/data/wsj0.8k/si_et_05/442/442c0206.wav,0.0059009,-0.0059009,/mnt/data/wsj0.8k/si_dt_05/050/050a050f.wav
990,/mnt/data/wsj0.8k/si_et_05/441/441c0210.wav,/mnt/data/wsj0.8k/si_et_05/445/445o030b.wav,2.492,-2.492,/mnt/data/wsj0.8k/si_et_05/441/441o030m.wav
991,/mnt/data/wsj0.8k/si_dt_05/423/423c020u.wav,/mnt/data/wsj0.8k/si_et_05/441/441o030o.wav,1.3686,-1.3686,/mnt/data/wsj0.8k/si_dt_05/423/423c0210.wav
992,/mnt/data/wsj0.8k/si_dt_05/051/051a0505.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020k.wav,0.54979,-0.54979,/mnt/data/wsj0.8k/si_dt_05/051/051o020p.wav
993,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0102.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010a.wav,0.50072,-0.50072,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010k.wav
994,/mnt/data/wsj0.8k/si_dt_05/051/051c010m.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o0301.wav,1.0549,-1.0549,/mnt/data/wsj0.8k/si_dt_05/051/051c010h.wav
995,/mnt/data/wsj0.8k/si_dt_05/050/050o020x.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020n.wav,2.2523,-2.2523,/mnt/data/wsj0.8k/si_dt_05/050/050o0209.wav
996,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010j.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c010e.wav,1.8752,-1.8752,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0113.wav
997,/mnt/data/wsj0.8k/si_et_05/446/446o0303.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a0505.wav,0.2656,-0.2656,/mnt/data/wsj0.8k/si_et_05/446/446o030y.wav
998,/mnt/data/wsj0.8k/si_et_05/446/446o030h.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o0304.wav,1.4348,-1.4348,/mnt/data/wsj0.8k/si_et_05/446/446c020b.wav
999,/mnt/data/wsj0.8k/si_et_05/444/444o030s.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0103.wav,0.54473,-0.54473,/mnt/data/wsj0.8k/si_et_05/444/444c020u.wav
1000,/mnt/data/wsj0.8k/si_dt_05/050/050a0513.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020d.wav,1.7662,-1.7662,/mnt/data/wsj0.8k/si_dt_05/050/050c0111.wav
1001,/mnt/data/wsj0.8k/si_dt_05/423/423o030u.wav,/mnt/data/wsj0.8k/si_dt_05/051/051a050w.wav,0.10736,-0.10736,/mnt/data/wsj0.8k/si_dt_05/423/423c020u.wav
1002,/mnt/data/wsj0.8k/si_et_05/444/444c020e.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010t.wav,1.6195,-1.6195,/mnt/data/wsj0.8k/si_et_05/444/444o030h.wav
1003,/mnt/data/wsj0.8k/si_dt_05/422/422a010i.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0107.wav,2.1917,-2.1917,/mnt/data/wsj0.8k/si_dt_05/422/422c020l.wav
1004,/mnt/data/wsj0.8k/si_et_05/440/440c020t.wav,/mnt/data/wsj0.8k/si_et_05/441/441c0209.wav,0.695,-0.695,/mnt/data/wsj0.8k/si_et_05/440/440c0212.wav
1005,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010j.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020k.wav,0.5387,-0.5387,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010m.wav
1006,/mnt/data/wsj0.8k/si_dt_05/423/423a010q.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a050z.wav,2.3735,-2.3735,/mnt/data/wsj0.8k/si_dt_05/423/423c0212.wav
1007,/mnt/data/wsj0.8k/si_et_05/443/443o030v.wav,/mnt/data/wsj0.8k/si_et_05/441/441o030f.wav,1.6269,-1.6269,/mnt/data/wsj0.8k/si_et_05/443/443o0307.wav
1008,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010l.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c020z.wav,1.5676,-1.5676,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0105.wav
1009,/mnt/data/wsj0.8k/si_et_05/445/445c020s.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050k.wav,0.11636,-0.11636,/mnt/data/wsj0.8k/si_et_05/445/445o0308.wav
1010,/mnt/data/wsj0.8k/si_dt_05/051/051o020d.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020x.wav,1.457,-1.457,/mnt/data/wsj0.8k/si_dt_05/051/051a050f.wav
1011,/mnt/data/wsj0.8k/si_dt_05/422/422a0102.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0303.wav,0.43287,-0.43287,/mnt/data/wsj0.8k/si_dt_05/422/422o030d.wav
1012,/mnt/data/wsj0.8k/si_et_05/446/446o0312.wav,/mnt/data/wsj0.8k/si_dt_05/421/421a0104.wav,1.8188,-1.8188,/mnt/data/wsj0.8k/si_et_05/446/446o030b.wav
1013,/mnt/data/wsj0.8k/si_dt_05/423/423c020r.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030o.wav,1.6961,-1.6961,/mnt/data/wsj0.8k/si_dt_05/423/423a0113.wav
1014,/mnt/data/wsj0.8k/si_dt_05/422/422a010l.wav,/mnt/data/wsj0.8k/si_et_05/440/440c0207.wav,1.6002,-1.6002,/mnt/data/wsj0.8k/si_dt_05/422/422a010v.wav
1015,/mnt/data/wsj0.8k/si_dt_05/423/423a010a.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a010h.wav,0.49897,-0.49897,/mnt/data/wsj0.8k/si_dt_05/423/423c020t.wav
1016,/mnt/data/wsj0.8k/si_et_05/442/442c020d.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020h.wav,1.9817,-1.9817,/mnt/data/wsj0.8k/si_et_05/442/442c0216.wav
1017,/mnt/data/wsj0.8k/si_et_05/447/447c0205.wav,/mnt/data/wsj0.8k/si_et_05/441/441o0314.wav,2.2338,-2.2338,/mnt/data/wsj0.8k/si_et_05/447/447c020v.wav
1018,/mnt/data/wsj0.8k/si_dt_05/051/051c0107.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030l.wav,1.4914,-1.4914,/mnt/data/wsj0.8k/si_dt_05/051/051a050i.wav
1019,/mnt/data/wsj0.8k/si_dt_05/421/421c0214.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010z.wav,2.2541,-2.2541,/mnt/data/wsj0.8k/si_dt_05/421/421o0308.wav
1020,/mnt/data/wsj0.8k/si_et_05/446/446c0207.wav,/mnt/data/wsj0.8k/si_et_05/441/441c0210.wav,1.8079,-1.8079,/mnt/data/wsj0.8k/si_et_05/446/446o0308.wav
1021,/mnt/data/wsj0.8k/si_dt_05/053/053a050b.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020j.wav,2.2102,-2.2102,/mnt/data/wsj0.8k/si_dt_05/053/053o020g.wav
1022,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0114.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020y.wav,0.48731,-0.48731,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0110.wav
1023,/mnt/data/wsj0.8k/si_dt_05/050/050c010t.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c0209.wav,1.515,-1.515,/mnt/data/wsj0.8k/si_dt_05/050/050c010u.wav
1024,/mnt/data/wsj0.8k/si_dt_05/051/051o020c.wav,/mnt/data/wsj0.8k/si_et_05/441/441c0208.wav,0.81171,-0.81171,/mnt/data/wsj0.8k/si_dt_05/051/051a050m.wav
1025,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010u.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c0216.wav,2.0704,-2.0704,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0109.wav
1026,/mnt/data/wsj0.8k/si_et_05/447/447o030v.wav,/mnt/data/wsj0.8k/si_et_05/444/444o0310.wav,1.7882,-1.7882,/mnt/data/wsj0.8k/si_et_05/447/447o030i.wav
1027,/mnt/data/wsj0.8k/si_dt_05/050/050c0109.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020p.wav,1.6965,-1.6965,/mnt/data/wsj0.8k/si_dt_05/050/050c010k.wav
1028,/mnt/data/wsj0.8k/si_et_05/445/445o030k.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020l.wav,1.4848,-1.4848,/mnt/data/wsj0.8k/si_et_05/445/445o0305.wav
1029,/mnt/data/wsj0.8k/si_dt_05/421/421c0207.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0301.wav,0.95309,-0.95309,/mnt/data/wsj0.8k/si_dt_05/421/421a010l.wav
1030,/mnt/data/wsj0.8k/si_et_05/445/445o030c.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a010k.wav,2.1632,-2.1632,/mnt/data/wsj0.8k/si_et_05/445/445o030d.wav
1031,/mnt/data/wsj0.8k/si_dt_05/420/420o030p.wav,/mnt/data/wsj0.8k/si_et_05/443/443o0303.wav,0.79949,-0.79949,/mnt/data/wsj0.8k/si_dt_05/420/420a010l.wav
1032,/mnt/data/wsj0.8k/si_dt_05/420/420a0114.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c010v.wav,1.3815,-1.3815,/mnt/data/wsj0.8k/si_dt_05/420/420o0312.wav
1033,/mnt/data/wsj0.8k/si_dt_05/052/052a050e.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o030o.wav,1.0821,-1.0821,/mnt/data/wsj0.8k/si_dt_05/052/052o020u.wav
1034,/mnt/data/wsj0.8k/si_et_05/440/440c0206.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c0110.wav,1.3471,-1.3471,/mnt/data/wsj0.8k/si_et_05/440/440c020k.wav
1035,/mnt/data/wsj0.8k/si_dt_05/423/423o0301.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a050z.wav,0.52128,-0.52128,/mnt/data/wsj0.8k/si_dt_05/423/423o0303.wav
1036,/mnt/data/wsj0.8k/si_et_05/440/440c0212.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o030o.wav,0.76751,-0.76751,/mnt/data/wsj0.8k/si_et_05/440/440c0213.wav
1037,/mnt/data/wsj0.8k/si_et_05/445/445o030b.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c0106.wav,0.2065,-0.2065,/mnt/data/wsj0.8k/si_et_05/445/445o030v.wav
1038,/mnt/data/wsj0.8k/si_dt_05/423/423c020m.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22go010l.wav,1.3376,-1.3376,/mnt/data/wsj0.8k/si_dt_05/423/423a0113.wav
1039,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0102.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020s.wav,0.22055,-0.22055,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010f.wav
1040,/mnt/data/wsj0.8k/si_dt_05/053/053o020e.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010g.wav,0.38152,-0.38152,/mnt/data/wsj0.8k/si_dt_05/053/053o020r.wav
1041,/mnt/data/wsj0.8k/si_et_05/447/447c020k.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020g.wav,0.082782,-0.082782,/mnt/data/wsj0.8k/si_et_05/447/447o030x.wav
1042,/mnt/data/wsj0.8k/si_dt_05/051/051a050p.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a010g.wav,0.13839,-0.13839,/mnt/data/wsj0.8k/si_dt_05/051/051a050k.wav
1043,/mnt/data/wsj0.8k/si_dt_05/423/423o030k.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c010i.wav,1.6268,-1.6268,/mnt/data/wsj0.8k/si_dt_05/423/423c020j.wav
1044,/mnt/data/wsj0.8k/si_dt_05/22g/22go010y.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a010c.wav,1.7453,-1.7453,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010y.wav
1045,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010i.wav,/mnt/data/wsj0.8k/si_et_05/441/441c0202.wav,0.65277,-0.65277,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0108.wav
1046,/mnt/data/wsj0.8k/si_dt_05/422/422c020k.wav,/mnt/data/wsj0.8k/si_et_05/441/441o030y.wav,0.088435,-0.088435,/mnt/data/wsj0.8k/si_dt_05/422/422c0216.wav
1047,/mnt/data/wsj0.8k/si_et_05/443/443o0301.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a050x.wav,1.8891,-1.8891,/mnt/data/wsj0.8k/si_et_05/443/443o030f.wav
1048,/mnt/data/wsj0.8k/si_dt_05/053/053o020t.wav,/mnt/data/wsj0.8k/si_et_05/447/447c0215.wav,0.34557,-0.34557,/mnt/data/wsj0.8k/si_dt_05/053/053a050e.wav
1049,/mnt/data/wsj0.8k/si_dt_05/051/051o020y.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c020t.wav,0.39095,-0.39095,/mnt/data/wsj0.8k/si_dt_05/051/051c0104.wav
1050,/mnt/data/wsj0.8k/si_et_05/442/442c020i.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c020h.wav,0.72623,-0.72623,/mnt/data/wsj0.8k/si_et_05/442/442c0210.wav
1051,/mnt/data/wsj0.8k/si_dt_05/051/051c010v.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020u.wav,1.6754,-1.6754,/mnt/data/wsj0.8k/si_dt_05/051/051a050t.wav
1052,/mnt/data/wsj0.8k/si_dt_05/421/421o030l.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030o.wav,0.37189,-0.37189,/mnt/data/wsj0.8k/si_dt_05/421/421c020e.wav
1053,/mnt/data/wsj0.8k/si_dt_05/053/053o0213.wav,/mnt/data/wsj0.8k/si_et_05/441/441o030j.wav,1.5399,-1.5399,/mnt/data/wsj0.8k/si_dt_05/053/053o0204.wav
1054,/mnt/data/wsj0.8k/si_et_05/440/440o030b.wav,/mnt/data/wsj0.8k/si_et_05/445/445c0205.wav,1.488,-1.488,/mnt/data/wsj0.8k/si_et_05/440/440c020q.wav
1055,/mnt/data/wsj0.8k/si_et_05/444/444o0312.wav,/mnt/data/wsj0.8k/si_et_05/445/445o030k.wav,0.27954,-0.27954,/mnt/data/wsj0.8k/si_et_05/444/444o030n.wav
1056,/mnt/data/wsj0.8k/si_et_05/443/443c0214.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010e.wav,1.6419,-1.6419,/mnt/data/wsj0.8k/si_et_05/443/443c020w.wav
1057,/mnt/data/wsj0.8k/si_dt_05/423/423o0303.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020c.wav,0.017372,-0.017372,/mnt/data/wsj0.8k/si_dt_05/423/423c0202.wav
1058,/mnt/data/wsj0.8k/si_et_05/441/441o030j.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o020p.wav,1.7373,-1.7373,/mnt/data/wsj0.8k/si_et_05/441/441c020t.wav
1059,/mnt/data/wsj0.8k/si_dt_05/420/420o030i.wav,/mnt/data/wsj0.8k/si_et_05/443/443c0201.wav,0.39328,-0.39328,/mnt/data/wsj0.8k/si_dt_05/420/420o0311.wav
1060,/mnt/data/wsj0.8k/si_dt_05/051/051a050h.wav,/mnt/data/wsj0.8k/si_et_05/443/443o030p.wav,1.406,-1.406,/mnt/data/wsj0.8k/si_dt_05/051/051a050y.wav
1061,/mnt/data/wsj0.8k/si_dt_05/051/051a0503.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050j.wav,1.8797,-1.8797,/mnt/data/wsj0.8k/si_dt_05/051/051o020t.wav
1062,/mnt/data/wsj0.8k/si_dt_05/053/053c010k.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c0204.wav,0.67451,-0.67451,/mnt/data/wsj0.8k/si_dt_05/053/053a0508.wav
1063,/mnt/data/wsj0.8k/si_et_05/444/444c020l.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c0213.wav,2.2046,-2.2046,/mnt/data/wsj0.8k/si_et_05/444/444c0209.wav
1064,/mnt/data/wsj0.8k/si_et_05/440/440o0313.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010w.wav,0.35151,-0.35151,/mnt/data/wsj0.8k/si_et_05/440/440o030n.wav
1065,/mnt/data/wsj0.8k/si_dt_05/422/422o0308.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c020r.wav,0.062848,-0.062848,/mnt/data/wsj0.8k/si_dt_05/422/422o0302.wav
1066,/mnt/data/wsj0.8k/si_et_05/443/443o030m.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0304.wav,0.79886,-0.79886,/mnt/data/wsj0.8k/si_et_05/443/443o0306.wav
1067,/mnt/data/wsj0.8k/si_et_05/440/440c020m.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030c.wav,2.0792,-2.0792,/mnt/data/wsj0.8k/si_et_05/440/440o030p.wav
1068,/mnt/data/wsj0.8k/si_dt_05/052/052o0209.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c020d.wav,1.1478,-1.1478,/mnt/data/wsj0.8k/si_dt_05/052/052c010v.wav
1069,/mnt/data/wsj0.8k/si_et_05/444/444o0307.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020r.wav,0.90691,-0.90691,/mnt/data/wsj0.8k/si_et_05/444/444o030h.wav
1070,/mnt/data/wsj0.8k/si_dt_05/051/051c010o.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020e.wav,2.105,-2.105,/mnt/data/wsj0.8k/si_dt_05/051/051c010b.wav
1071,/mnt/data/wsj0.8k/si_dt_05/052/052a0506.wav,/mnt/data/wsj0.8k/si_et_05/443/443c0211.wav,0.55077,-0.55077,/mnt/data/wsj0.8k/si_dt_05/052/052o0207.wav
1072,/mnt/data/wsj0.8k/si_dt_05/051/051o020q.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010m.wav,2.4659,-2.4659,/mnt/data/wsj0.8k/si_dt_05/051/051o020c.wav
1073,/mnt/data/wsj0.8k/si_et_05/441/441c0202.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050n.wav,1.8694,-1.8694,/mnt/data/wsj0.8k/si_et_05/441/441c020w.wav
1074,/mnt/data/wsj0.8k/si_dt_05/423/423c020w.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a0509.wav,0.36765,-0.36765,/mnt/data/wsj0.8k/si_dt_05/423/423a010g.wav
1075,/mnt/data/wsj0.8k/si_et_05/441/441o0301.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c010s.wav,0.81314,-0.81314,/mnt/data/wsj0.8k/si_et_05/441/441c0201.wav
1076,/mnt/data/wsj0.8k/si_dt_05/420/420o0314.wav,/mnt/data/wsj0.8k/si_dt_05/051/051a050k.wav,1.5694,-1.5694,/mnt/data/wsj0.8k/si_dt_05/420/420o030y.wav
1077,/mnt/data/wsj0.8k/si_dt_05/053/053c0105.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020s.wav,1.8622,-1.8622,/mnt/data/wsj0.8k/si_dt_05/053/053c0112.wav
1078,/mnt/data/wsj0.8k/si_et_05/444/444o030u.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22go0111.wav,2.379,-2.379,/mnt/data/wsj0.8k/si_et_05/444/444c020w.wav
1079,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010h.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010s.wav,0.060887,-0.060887,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010i.wav
1080,/mnt/data/wsj0.8k/si_et_05/441/441c0204.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010q.wav,1.9549,-1.9549,/mnt/data/wsj0.8k/si_et_05/441/441c020d.wav
1081,/mnt/data/wsj0.8k/si_et_05/443/443o030q.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030j.wav,0.61719,-0.61719,/mnt/data/wsj0.8k/si_et_05/443/443o0305.wav
1082,/mnt/data/wsj0.8k/si_et_05/445/445o030u.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o030z.wav,2.0928,-2.0928,/mnt/data/wsj0.8k/si_et_05/445/445c020k.wav
1083,/mnt/data/wsj0.8k/si_et_05/443/443c020z.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c0102.wav,0.31828,-0.31828,/mnt/data/wsj0.8k/si_et_05/443/443c0212.wav
1084,/mnt/data/wsj0.8k/si_et_05/442/442o030m.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0311.wav,0.59084,-0.59084,/mnt/data/wsj0.8k/si_et_05/442/442c0216.wav
1085,/mnt/data/wsj0.8k/si_dt_05/423/423o030w.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c010q.wav,0.58397,-0.58397,/mnt/data/wsj0.8k/si_dt_05/423/423a0101.wav
1086,/mnt/data/wsj0.8k/si_et_05/443/443c020z.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020g.wav,1.9616,-1.9616,/mnt/data/wsj0.8k/si_et_05/443/443o030l.wav
1087,/mnt/data/wsj0.8k/si_dt_05/421/421c0212.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a0102.wav,1.6791,-1.6791,/mnt/data/wsj0.8k/si_dt_05/421/421c020q.wav
1088,/mnt/data/wsj0.8k/si_dt_05/22g/22go0115.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030h.wav,2.3045,-2.3045,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010j.wav
1089,/mnt/data/wsj0.8k/si_et_05/447/447c0214.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o0208.wav,0.53759,-0.53759,/mnt/data/wsj0.8k/si_et_05/447/447o030w.wav
1090,/mnt/data/wsj0.8k/si_dt_05/050/050a050c.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c0112.wav,1.7355,-1.7355,/mnt/data/wsj0.8k/si_dt_05/050/050a050k.wav
1091,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010t.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c0214.wav,0.77146,-0.77146,/mnt/data/wsj0.8k/si_dt_05/22g/22go010r.wav
1092,/mnt/data/wsj0.8k/si_dt_05/051/051a050x.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a0512.wav,0.86596,-0.86596,/mnt/data/wsj0.8k/si_dt_05/051/051o0211.wav
1093,/mnt/data/wsj0.8k/si_et_05/442/442o030e.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030f.wav,2.3455,-2.3455,/mnt/data/wsj0.8k/si_et_05/442/442c020v.wav
1094,/mnt/data/wsj0.8k/si_dt_05/052/052a0514.wav,/mnt/data/wsj0.8k/si_et_05/446/446o0317.wav,1.1288,-1.1288,/mnt/data/wsj0.8k/si_dt_05/052/052c0113.wav
1095,/mnt/data/wsj0.8k/si_et_05/445/445c020c.wav,/mnt/data/wsj0.8k/si_et_05/440/440c0203.wav,0.92877,-0.92877,/mnt/data/wsj0.8k/si_et_05/445/445c0214.wav
1096,/mnt/data/wsj0.8k/si_dt_05/423/423o0306.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a050l.wav,0.74238,-0.74238,/mnt/data/wsj0.8k/si_dt_05/423/423o0302.wav
1097,/mnt/data/wsj0.8k/si_dt_05/421/421o030b.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020g.wav,1.9971,-1.9971,/mnt/data/wsj0.8k/si_dt_05/421/421a0109.wav
1098,/mnt/data/wsj0.8k/si_et_05/443/443o030k.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a050b.wav,0.21228,-0.21228,/mnt/data/wsj0.8k/si_et_05/443/443o030z.wav
